Mach,alpha_deg,delta_deg,Cnd,Cmd
11.0,0.0,16.0,0.31512678732195276,-0.4189753876894145
11.0,2.0,16.0,0.3366127046393586,-0.444042291226388
11.0,4.0,16.0,0.39748947037200855,-0.526404974276444
11.0,8.0,16.0,0.5335669467155792,-0.705454285254826
11.0,12.0,16.0,0.5908627262286615,-0.7842359820853144
11.0,16.0,16.0,0.6338345608634733,-0.8415317615983966
11.0,20.0,16.0,0.6624824506200145,-0.877341623794073
13.0,0.0,16.0,0.27573593890670867,-0.3688415806154674
13.0,2.0,16.0,0.33303171841979096,-0.444042291226388
13.0,4.0,16.0,0.41181341525027915,-0.5407289191547145
13.0,8.0,16.0,0.5407289191547145,-0.7126162576939614
13.0,12.0,16.0,0.5872817400090939,-0.7806549958657466
13.0,16.0,16.0,0.6195106159852027,-0.8200458442809908
13.0,20.0,16.0,0.6338345608634733,-0.8379507753788289
15.0,0.0,16.0,0.272154952687141,-0.36167960817633216
15.0,2.0,16.0,0.3437746770784939,-0.4583662361046586
15.0,4.0,16.0,0.41897538768941434,-0.5514718778134173
15.0,8.0,16.0,0.5156620156177409,-0.6839683679374202
15.0,12.0,16.0,0.5693768089112556,-0.7555880923287732
15.0,16.0,16.0,0.5908627262286612,-0.7842359820853143
15.0,20.0,16.0,0.6051866711069321,-0.8021409131831525
0.3,0.0,20.0,1.8764367790534462,-2.311884703352872
0.3,2.0,20.0,1.707414229489853,-2.1056198971057754
0.3,4.0,20.0,1.5183381570966816,-1.8707072011021377
0.3,8.0,20.0,0.8136000690857688,-0.9998113525032867
0.3,12.0,20.0,0.3122619983462989,-0.38674651171330554
0.3,16.0,20.0,0.04010704565915766,-0.05156620156177414
0.3,20.0,20.0,-0.12318592595312679,0.1518338157096683
0.5,0.0,20.0,1.8563832562238674,-2.288966391547639
0.5,2.0,20.0,1.6615776058793872,-2.0511889065683473
0.5,4.0,20.0,1.4639071665592531,-1.8048170546620936
0.5,8.0,20.0,0.8336535919153479,-1.0255944532841736
0.5,12.0,20.0,0.4211239794211548,-0.5185268045933951
0.5,16.0,20.0,0.2263183290766757,-0.2778845306384492
0.5,20.0,20.0,0.13178029288008947,-0.16329297161228445
0.8,0.0,20.0,2.048324117592693,-2.5296086655025847
0.8,2.0,20.0,1.8764367790534462,-2.320479070279834
0.8,4.0,20.0,1.7131438074411613,-2.111349475057084
0.8,8.0,20.0,1.2404536264582324,-1.529797312999298
0.8,12.0,20.0,0.9281916281119338,-1.1459155902616465
0.8,16.0,20.0,0.7763578124022659,-0.9539747288928209
0.8,20.0,20.0,0.6990085100596043,-0.859436692696235
1.2,0.0,20.0,2.137132575837971,-2.8074931961410337
1.2,2.0,20.0,2.0540536955440016,-2.6986312150661775
1.2,4.0,20.0,1.9709748152500322,-2.589769233991321
1.2,8.0,20.0,1.7446564861733567,-2.2889663915476386
1.2,12.0,20.0,1.5699043586584558,-2.0626480624709638
1.2,16.0,20.0,1.4524480106566373,-1.9079494577856417
1.2,20.0,20.0,1.3521803965087429,-1.7761691649055518
2.0,0.0,20.0,1.1029437556268347,-1.455312799632291
2.0,2.0,20.0,1.0943493886998723,-1.4438536437296745
2.0,4.0,20.0,1.0685662879189854,-1.4123409649974792
2.0,8.0,20.0,0.9998113525032868,-1.3178029288008934
2.0,12.0,20.0,0.933921206063242,-1.23185925953127
2.0,16.0,20.0,0.8938141604040845,-1.18315784694515
2.0,20.0,20.0,0.8479775367936185,-1.1201324894807594
3.0,0.0,20.0,0.7247916108404914,-0.959704306844129
3.0,2.0,20.0,0.7190620328891831,-0.9511099399171665
3.0,4.0,20.0,0.7133324549378749,-0.9425155729902043
3.0,8.0,20.0,0.7076028769865667,-0.9339212060632419
3.0,12.0,20.0,0.7047380880109123,-0.9310564170875877
3.0,16.0,20.0,0.7047380880109125,-0.9339212060632419
3.0,20.0,20.0,0.7076028769865664,-0.9367859950388959
5.0,0.0,20.0,0.49560849278816205,-0.6560366754247926
5.0,2.0,20.0,0.5185268045933951,-0.6875493541569878
5.0,4.0,20.0,0.5471746943499362,-0.7219268218648373
5.0,8.0,20.0,0.590146528984748,-0.7849521793292279
5.0,12.0,20.0,0.6102000518143267,-0.810735280110115
5.0,16.0,20.0,0.6359831525952141,-0.8422479588423101
5.0,20.0,20.0,0.6674958313274093,-0.8852197934771219
7.0,0.0,20.0,0.4297183463481174,-0.567228217179515
7.0,2.0,20.0,0.48128454790989145,-0.6388479415708679
7.0,4.0,20.0,0.5271211715203574,-0.6961437210839502
7.0,8.0,20.0,0.5815521620577856,-0.7677634454753032
7.0,12.0,20.0,0.618794418741289,-0.8193296470370773
7.0,16.0,20.0,0.6531718864491385,-0.865166270647543
7.0,20.0,20.0,0.673225409278717,-0.8938141604040842
9.0,0.0,20.0,0.4010704565915763,-0.5299859604960115
9.0,2.0,20.0,0.45836623610465854,-0.6073352628386727
9.0,4.0,20.0,0.469825392007275,-0.6216592077169432
9.0,8.0,20.0,0.5614986392282066,-0.7419803446944161
9.0,12.0,20.0,0.6245239966925973,-0.8307888029396936
9.0,16.0,20.0,0.641712730546522,-0.8508423257692727
9.0,20.0,20.0,0.6589014644004467,-0.8708958485988513
11.0,0.0,20.0,0.3323155211758775,-0.4411775022507339
11.0,2.0,20.0,0.3896113006889598,-0.5156620156177409
11.0,4.0,20.0,0.4583662361046587,-0.6102000518143267
11.0,8.0,20.0,0.5614986392282066,-0.7448451336700702
11.0,12.0,20.0,0.5987408959117102,-0.7935465462561903
11.0,16.0,20.0,0.6359831525952138,-0.8451127478179642
11.0,20.0,20.0,0.6589014644004467,-0.8708958485988513
13.0,0.0,20.0,0.32945073220022336,-0.43831271327507976
13.0,2.0,20.0,0.40680003454288455,-0.5414451163986279
13.0,4.0,20.0,0.4612310250803128,-0.6073352628386727
13.0,8.0,20.0,0.5500394833255902,-0.7247916108404914
13.0,12.0,20.0,0.5958761069360561,-0.7906817572805361
13.0,16.0,20.0,0.6216592077169435,-0.8221944360127315
13.0,20.0,20.0,0.6359831525952138,-0.8393831698666562
15.0,0.0,20.0,0.3380450991271857,-0.44977186917769624
15.0,2.0,20.0,0.3867465117133057,-0.5156620156177409
15.0,4.0,20.0,0.4411775022507339,-0.5815521620577856
15.0,8.0,20.0,0.5328507494716654,-0.7047380880109125
15.0,12.0,20.0,0.5786873730821314,-0.764898656499649
15.0,16.0,20.0,0.5987408959117102,-0.7935465462561903
15.0,20.0,20.0,0.610200051814327,-0.8078704911344609
0.3,0.0,24.0,1.649640985147495,-2.031612848568044
0.3,2.0,24.0,1.4156832188024089,-1.7475212751490106
0.3,4.0,24.0,1.0862324866021857,-1.339288846118299
0.3,8.0,24.0,0.5228239880568761,-0.6421901953757976
0.3,12.0,24.0,0.19576058000303118,-0.2411197387842215
0.3,16.0,24.0,0.009549296585513728,-0.014323944878270592
0.3,20.0,24.0,-0.09788029000151545,0.12175353146530003
0.5,0.0,24.0,1.6138311229518187,-1.9910283380796105
0.5,2.0,24.0,1.394197301485003,-1.7188733853924698
0.5,4.0,24.0,1.1005564314804563,-1.3560001151429484
0.5,8.0,24.0,0.6159296297656349,-0.7591690785483408
0.5,12.0,24.0,0.350936649517629,-0.4321056704944958
0.5,16.0,24.0,0.2148591731740589,-0.2626056561016273
0.5,20.0,24.0,0.1456267729290841,-0.17904931097838214
0.8,0.0,24.0,1.826302971979499,-2.2536339941812376
0.8,2.0,24.0,1.6520283092938735,-2.0411621451535575
0.8,4.0,24.0,1.4371691361198147,-1.771394516612795
0.8,8.0,24.0,1.0623592451384014,-1.3082536322153797
0.8,12.0,24.0,0.8379507753788289,-1.0313240312354819
0.8,16.0,24.0,0.7114225956207723,-0.876147961720884
0.8,20.0,24.0,0.637415547083041,-0.7830423200121251
1.2,0.0,24.0,2.0005776346651243,-2.6284438851626515
1.2,2.0,24.0,1.917021289541879,-2.5162396502828646
1.2,4.0,24.0,1.8072043788084715,-2.3753875256465373
1.2,8.0,24.0,1.587570557341656,-2.084133979788369
1.2,12.0,24.0,1.4228451912415438,-1.8692748066143103
1.2,16.0,24.0,1.3034789839226228,-1.7117114129533344
1.2,20.0,24.0,1.193662073189215,-1.5708592883170067
2.0,0.0,24.0,1.055197272699266,-1.394197301485003
2.0,2.0,24.0,1.0337113553818602,-1.365549411728462
2.0,4.0,24.0,1.0002888173325621,-1.3225775770936503
2.0,8.0,24.0,0.9143451480629387,-1.2079860180674855
2.0,12.0,24.0,0.8475000719643426,-1.1196550246514836
2.0,16.0,24.0,0.8093028856222877,-1.071908541723915
2.0,20.0,24.0,0.7687183751338545,-1.017000086357211
3.0,0.0,24.0,0.6923240024497447,-0.9167324722093171
3.0,2.0,24.0,0.6875493541569879,-0.9119578239165602
3.0,4.0,24.0,0.6875493541569879,-0.9095704997701818
3.0,8.0,24.0,0.6851620300106095,-0.9047958514774249
3.0,12.0,24.0,0.6851620300106095,-0.9071831756238034
3.0,16.0,24.0,0.6875493541569879,-0.9119578239165602
3.0,20.0,24.0,0.689936678303366,-0.9143451480629387
5.0,0.0,24.0,0.5013380707394702,-0.6636761126932036
5.0,2.0,24.0,0.5228239880568761,-0.6923240024497447
5.0,4.0,24.0,0.5466972295206604,-0.7233592163526642
5.0,8.0,24.0,0.5848944158627154,-0.7758803475729897
5.0,12.0,24.0,0.6159296297656347,-0.816464858061423
5.0,16.0,24.0,0.6421901953757977,-0.8498873961107211
5.0,20.0,24.0,0.6708380851323386,-0.8904719065991543
7.0,0.0,24.0,0.460753560251037,-0.6111549814728781
7.0,2.0,24.0,0.4941760983003349,-0.6565141402540683
7.0,4.0,24.0,0.5228239880568762,-0.6899366783033664
7.0,8.0,24.0,0.5872817400090938,-0.7758803475729896
7.0,12.0,24.0,0.6374155470830408,-0.8427254236715858
7.0,16.0,24.0,0.6612887885468249,-0.8737606375745053
7.0,20.0,24.0,0.6708380851323386,-0.8880845824527759
9.0,0.0,24.0,0.4153944014698468,-0.5514718778134173
9.0,2.0,24.0,0.4321056704944958,-0.5729577951308232
9.0,4.0,24.0,0.4917887741539566,-0.6517394919613114
9.0,8.0,24.0,0.594443712448229,-0.7878169683048818
9.0,12.0,24.0,0.6254789263511487,-0.8307888029396937
9.0,16.0,24.0,0.6421901953757975,-0.8522747202570995
9.0,20.0,24.0,0.649352167814933,-0.8594366926962348
11.0,0.0,24.0,0.3843591875669272,-0.5085000431786055
11.0,2.0,24.0,0.4488169395191448,-0.594443712448229
11.0,4.0,24.0,0.49417609830033504,-0.6565141402540683
11.0,8.0,24.0,0.5657958226916878,-0.749619781962827
11.0,12.0,24.0,0.6016056848873643,-0.7973662648903956
11.0,16.0,24.0,0.6302535746439055,-0.8379507753788289
11.0,20.0,24.0,0.649352167814933,-0.8594366926962348
13.0,0.0,24.0,0.38674651171330565,-0.5132746914713624
13.0,2.0,24.0,0.42733102220173896,-0.5681831468380663
13.0,4.0,24.0,0.47269018098292914,-0.6254789263511487
13.0,8.0,24.0,0.5586338502525525,-0.7376831612309348
13.0,12.0,24.0,0.5968310365946075,-0.7925916165976387
13.0,16.0,24.0,0.6183169539120131,-0.8188521822078015
13.0,20.0,24.0,0.6302535746439055,-0.833176127086072
15.0,0.0,24.0,0.36526059439589975,-0.4846268017148213
15.0,2.0,24.0,0.41300707732346836,-0.5466972295206604
15.0,4.0,24.0,0.4607535602510369,-0.6087676573264996
15.0,8.0,24.0,0.5419225812279035,-0.7161972439135291
15.0,12.0,24.0,0.5825070917163369,-0.7711056992802329
15.0,16.0,24.0,0.5992183607409859,-0.7925916165976387
15.0,20.0,24.0,0.6087676573265,-0.8045282373295308
